timestamp;type;instance;model;action;Order ID;Products;Customer type;Payment type;Replenishment ID;Product;Amount;Shipment ID;Courier;Number of orders
2024-01-29 01:53:55;Order;2710;Order;Process order;2710;[phone,desktop];Bronze;Credit;;;;;;
2024-01-29 01:57:00;Order;2711;Order;Process order;2711;[laptop,tv,phone];Bronze;Credit;;;;;;
2024-01-29 01:57:28;Order;2685;Order;Deliver order;2685;[phone,phone];Gold;Plan;;;;;;
2024-01-29 01:57:28;Shipment;334;Shipment;Deliver order;;;;;;;;334;Courier B;10
2024-01-29 01:59:59;Order;2712;Order;Try payment;2712;[tv,phone,phone,desktop];Silver;Debit;;;;;;
2024-01-29 01:59:59;Order;2713;Order;Receive customer order;2713;[laptop];Silver;Debit;;;;;;
2024-01-29 02:01:32;Order;2706;Order;Complete packing;2706;[tv,tv,tv];Bronze;Debit;;;;;;
2024-01-29 02:02:24;Order;2714;Order;Receive customer order;2714;[phone,desktop];Bronze;Debit;;;;;;
2024-01-29 02:02:24;Order;2713;Order;Try payment;2713;[laptop];Silver;Debit;;;;;;
2024-01-29 02:05:05;Order;2712;Order;Retry payment;2712;[tv,phone,phone,desktop];Silver;Debit;;;;;;
2024-01-29 02:06:58;Order;2708;Order;Pick inventory;2708;[desktop,tv,phone];Bronze;Debit;;;;;;
2024-01-29 02:06:58;Order;2708;Order;Pick inventory;2708;[desktop,tv,phone];Bronze;Debit;;;;;;
2024-01-29 02:07:22;Order;2713;Order;Receive payment;2713;[laptop];Silver;Debit;;;;;;
2024-01-29 02:07:29;Order;2686;Order;Deliver order;2686;[tv,phone];Gold;Credit;;;;;;
2024-01-29 02:07:29;Shipment;334;Shipment;Deliver order;;;;;;;;334;Courier B;10
2024-01-29 02:10:18;Order;2712;Order;Receive payment;2712;[tv,phone,phone,desktop];Silver;Debit;;;;;;
2024-01-29 02:12:16;Order;2713;Order;Process order;2713;[laptop];Silver;Debit;;;;;;
2024-01-29 02:13:33;Order;2710;Order;Pick inventory;2710;[phone,desktop];Bronze;Credit;;;;;;
2024-01-29 02:14:37;Order;2715;Order;Receive customer order;2715;[desktop,laptop,phone,phone];Silver;Credit;;;;;;
2024-01-29 02:14:37;Order;2714;Order;Deny order;2714;[phone,desktop];Bronze;Debit;;;;;;
2024-01-29 02:15:14;Order;2712;Order;Process order;2712;[tv,phone,phone,desktop];Silver;Debit;;;;;;
2024-01-29 02:17:32;Order;2683;Order;Deliver order;2683;[phone];Silver;Plan;;;;;;
2024-01-29 02:17:32;Shipment;334;Shipment;Deliver order;;;;;;;;334;Courier B;10
2024-01-29 02:19:07;Order;2709;Order;Pick inventory;2709;[tv,desktop,phone];Bronze;Plan;;;;;;
2024-01-29 02:19:07;Order;2709;Order;Pick inventory;2709;[tv,desktop,phone];Bronze;Plan;;;;;;
2024-01-29 02:20:42;Order;2684;Order;Deliver order;2684;[tv];Silver;Credit;;;;;;
2024-01-29 02:20:42;Shipment;335;Shipment;Deliver order;;;;;;;;335;Courier C;5
2024-01-29 02:23:46;Order;2713;Order;Pick inventory;2713;[laptop];Silver;Debit;;;;;;
2024-01-29 02:27:10;Order;2648;Order;Deliver order;2648;[desktop,desktop,laptop];Silver;Plan;;;;;;
2024-01-29 02:27:10;Shipment;334;Shipment;Deliver order;;;;;;;;334;Courier B;10
2024-01-29 02:28:51;Order;2711;Order;Pick inventory;2711;[laptop,tv,phone];Bronze;Credit;;;;;;
2024-01-29 02:28:58;Order;2711;Order;Pick inventory;2711;[laptop,tv,phone];Bronze;Credit;;;;;;
2024-01-29 02:30:51;Order;2700;Order;Deliver order;2700;[tv];Gold;Debit;;;;;;
2024-01-29 02:30:51;Shipment;335;Shipment;Deliver order;;;;;;;;335;Courier C;5
2024-01-29 02:33:43;Order;2713;Order;Pack order;2713;[laptop];Silver;Debit;;;;;;
2024-01-29 02:33:43;Order;2711;Order;Pick inventory;2711;[laptop,tv,phone];Bronze;Credit;;;;;;
2024-01-29 02:37:04;Order;2659;Order;Deliver order;2659;[desktop];Gold;Credit;;;;;;
2024-01-29 02:37:04;Shipment;334;Shipment;Deliver order;;;;;;;;334;Courier B;10
2024-01-29 02:40:48;Order;2701;Order;Deliver order;2701;[phone,phone,phone];Gold;Debit;;;;;;
2024-01-29 02:40:48;Shipment;335;Shipment;Deliver order;;;;;;;;335;Courier C;5
2024-01-29 02:43:57;Order;2711;Order;Pack order;2711;[laptop,tv,phone];Bronze;Credit;;;;;;
2024-01-29 02:46:10;Order;2715;Order;Try payment;2715;[desktop,laptop,phone,phone];Silver;Credit;;;;;;
2024-01-29 02:46:10;Order;2716;Order;Receive customer order;2716;[desktop,desktop,desktop,laptop];Gold;Debit;;;;;;
2024-01-29 02:47:04;Order;2688;Order;Deliver order;2688;[tv];Gold;Plan;;;;;;
2024-01-29 02:47:04;Shipment;334;Shipment;Deliver order;;;;;;;;334;Courier B;10
2024-01-29 02:48:34;Order;2713;Order;Complete packing;2713;[laptop];Silver;Debit;;;;;;
2024-01-29 02:50:25;Order;2699;Order;Deliver order;2699;[phone,laptop,phone,phone];Gold;Credit;;;;;;
2024-01-29 02:50:25;Shipment;335;Shipment;Deliver order;;;;;;;;335;Courier C;5
2024-01-29 02:51:12;Order;2715;Order;Receive payment;2715;[desktop,laptop,phone,phone];Silver;Credit;;;;;;
2024-01-29 02:54:57;Order;2712;Order;Pick inventory;2712;[tv,phone,phone,desktop];Silver;Debit;;;;;;
2024-01-29 02:54:57;Order;2712;Order;Pick inventory;2712;[tv,phone,phone,desktop];Silver;Debit;;;;;;
2024-01-29 02:54:57;Order;2712;Order;Pick inventory;2712;[tv,phone,phone,desktop];Silver;Debit;;;;;;
2024-01-29 02:56:05;Order;2715;Order;Process order;2715;[desktop,laptop,phone,phone];Silver;Credit;;;;;;
2024-01-29 02:56:58;Shipment;334;Shipment;Complete shipment;;;;;;;;334;Courier B;10
2024-01-29 02:59:14;Order;2711;Order;Complete packing;2711;[laptop,tv,phone];Bronze;Credit;;;;;;
2024-01-29 03:00:17;Order;2693;Order;Deliver order;2693;[laptop,laptop,phone];Gold;Credit;;;;;;
2024-01-29 03:00:17;Shipment;335;Shipment;Deliver order;;;;;;;;335;Courier C;5
2024-01-29 03:07:59;Order;2717;Order;Receive customer order;2717;[desktop,tv];Silver;Credit;;;;;;
2024-01-29 03:07:59;Order;2716;Order;Try payment;2716;[desktop,desktop,desktop,laptop];Gold;Debit;;;;;;
2024-01-29 03:10:48;Shipment;335;Shipment;Complete shipment;;;;;;;;335;Courier C;5
2024-01-29 03:13:07;Order;2716;Order;Receive payment;2716;[desktop,desktop,desktop,laptop];Gold;Debit;;;;;;
2024-01-29 03:18:17;Order;2716;Order;Process order;2716;[desktop,desktop,desktop,laptop];Gold;Debit;;;;;;
2024-01-29 03:27:36;Order;2717;Order;Deny order;2717;[desktop,tv];Silver;Credit;;;;;;
2024-01-29 03:27:36;Order;2718;Order;Receive customer order;2718;[desktop,phone,tv,laptop];Gold;Credit;;;;;;
2024-01-29 03:35:54;Order;2715;Order;Pick inventory;2715;[desktop,laptop,phone,phone];Silver;Credit;;;;;;
2024-01-29 03:35:54;Order;2715;Order;Pick inventory;2715;[desktop,laptop,phone,phone];Silver;Credit;;;;;;
2024-01-29 03:35:54;Order;2715;Order;Pick inventory;2715;[desktop,laptop,phone,phone];Silver;Credit;;;;;;
2024-01-29 03:40:57;Shipment;336;Shipment;Create shipment;;;;;;;;336;Courier C;5
2024-01-29 03:45:00;Order;2719;Order;Receive customer order;2719;[desktop];Silver;Debit;;;;;;
2024-01-29 03:45:00;Order;2718;Order;Try payment;2718;[desktop,phone,tv,laptop];Gold;Credit;;;;;;
2024-01-29 03:50:02;Order;2720;Order;Receive customer order;2720;[desktop];Bronze;Plan;;;;;;
2024-01-29 03:50:02;Order;2719;Order;Try payment;2719;[desktop];Silver;Debit;;;;;;
2024-01-29 03:50:09;Order;2718;Order;Receive payment;2718;[desktop,phone,tv,laptop];Gold;Credit;;;;;;
2024-01-29 03:50:57;Shipment;336;Shipment;Load products;;;;;;;;336;Courier C;5
2024-01-29 03:55:11;Order;2718;Order;Process order;2718;[desktop,phone,tv,laptop];Gold;Credit;;;;;;
2024-01-29 03:55:15;Order;2719;Order;Receive payment;2719;[desktop];Silver;Debit;;;;;;
2024-01-29 03:56:22;Order;2720;Order;Try payment;2720;[desktop];Bronze;Plan;;;;;;
2024-01-29 03:56:22;Order;2721;Order;Receive customer order;2721;[tv,desktop,desktop];Bronze;Debit;;;;;;
2024-01-29 03:58:13;Order;2716;Order;Pick inventory;2716;[desktop,desktop,desktop,laptop];Gold;Debit;;;;;;
2024-01-29 04:00:21;Order;2719;Order;Process order;2719;[desktop];Silver;Debit;;;;;;
2024-01-29 04:01:26;Order;2720;Order;Receive payment;2720;[desktop];Bronze;Plan;;;;;;
2024-01-29 04:06:32;Order;2720;Order;Process order;2720;[desktop];Bronze;Plan;;;;;;
2024-01-29 04:09:29;Replenishment;167;Replenishment;Receive replenishment;;;;;167;desktop;17;;;
2024-01-29 04:28:22;Replenishment;167;Replenishment;Process replenishment;;;;;167;desktop;17;;;
2024-01-29 04:28:22;Order;2660;Order;Pick backorder;2660;[phone,laptop,laptop,desktop];Bronze;Plan;;;;;;
2024-01-29 04:28:22;Order;2662;Order;Pick backorder;2662;[desktop,phone,laptop,laptop];Gold;Debit;;;;;;
2024-01-29 04:28:22;Order;2663;Order;Pick backorder;2663;[phone,phone,desktop];Silver;Plan;;;;;;
2024-01-29 04:38:24;Order;2669;Order;Pick backorder;2669;[desktop];Gold;Credit;;;;;;
2024-01-29 04:38:24;Order;2662;Order;Pack order;2662;[desktop,phone,laptop,laptop];Gold;Debit;;;;;;
2024-01-29 04:38:24;Order;2665;Order;Pick backorder;2665;[desktop,laptop,laptop];Gold;Plan;;;;;;
2024-01-29 04:38:24;Order;2663;Order;Pack order;2663;[phone,phone,desktop];Silver;Plan;;;;;;
2024-01-29 04:38:25;Order;2670;Order;Pick backorder;2670;[phone,desktop];Gold;Debit;;;;;;
2024-01-29 04:46:00;Order;2722;Order;Receive customer order;2722;[laptop];Gold;Credit;;;;;;
2024-01-29 04:46:00;Order;2721;Order;Try payment;2721;[tv,desktop,desktop];Bronze;Debit;;;;;;
2024-01-29 04:47:59;Order;2682;Order;Pick backorder;2682;[desktop];Gold;Credit;;;;;;
2024-01-29 04:48:24;Order;2674;Order;Pick backorder;2674;[desktop,phone,laptop,phone];Silver;Debit;;;;;;
2024-01-29 04:48:36;Order;2689;Order;Pick backorder;2689;[desktop];Bronze;Debit;;;;;;
2024-01-29 04:50:49;Order;2721;Order;Receive payment;2721;[tv,desktop,desktop];Bronze;Debit;;;;;;
2024-01-29 04:51:04;Shipment;336;Shipment;Start shipment;;;;;;;;336;Courier C;5
2024-01-29 04:51:18;Order;2723;Order;Receive customer order;2723;[tv];Gold;Credit;;;;;;
2024-01-29 04:51:18;Order;2722;Order;Try payment;2722;[laptop];Gold;Credit;;;;;;
2024-01-29 04:53:18;Order;2663;Order;Complete packing;2663;[phone,phone,desktop];Silver;Plan;;;;;;
2024-01-29 04:53:30;Order;2662;Order;Complete packing;2662;[desktop,phone,laptop,laptop];Gold;Debit;;;;;;
2024-01-29 04:55:39;Order;2721;Order;Process order;2721;[tv,desktop,desktop];Bronze;Debit;;;;;;
2024-01-29 04:56:15;Order;2722;Order;Receive payment;2722;[laptop];Gold;Credit;;;;;;
2024-01-29 04:57:08;Order;2723;Order;Deny order;2723;[tv];Gold;Credit;;;;;;
2024-01-29 04:57:08;Order;2724;Order;Receive customer order;2724;[tv,tv,tv];Bronze;Credit;;;;;;
2024-01-29 04:57:13;Order;2724;Order;Try payment;2724;[tv,tv,tv];Bronze;Credit;;;;;;
2024-01-29 04:57:13;Order;2725;Order;Receive customer order;2725;[desktop,desktop];Gold;Plan;;;;;;
2024-01-29 04:57:48;Order;2680;Order;Pick backorder;2680;[laptop,desktop];Gold;Plan;;;;;;
2024-01-29 04:58:38;Order;2677;Order;Pick backorder;2677;[laptop,phone,laptop,desktop];Bronze;Credit;;;;;;
2024-01-29 04:58:50;Order;2695;Order;Pick backorder;2695;[tv,desktop];Silver;Credit;;;;;;
2024-01-29 05:01:16;Order;2722;Order;Process order;2722;[laptop];Gold;Credit;;;;;;
2024-01-29 05:02:31;Order;2724;Order;Receive payment;2724;[tv,tv,tv];Bronze;Credit;;;;;;
2024-01-29 05:07:35;Order;2724;Order;Process order;2724;[tv,tv,tv];Bronze;Credit;;;;;;
2024-01-29 05:07:47;Order;2694;Order;Pick backorder;2694;[laptop,desktop,tv,phone];Bronze;Plan;;;;;;
2024-01-29 05:08:46;Order;2680;Order;Pack order;2680;[laptop,desktop];Gold;Plan;;;;;;
2024-01-29 05:08:57;Order;2691;Order;Pick backorder;2691;[tv,laptop,desktop,laptop];Gold;Plan;;;;;;
2024-01-29 05:08:58;Order;2697;Order;Pick backorder;2697;[desktop];Silver;Plan;;;;;;
2024-01-29 05:13:13;Order;2695;Order;Pack order;2695;[tv,desktop];Silver;Credit;;;;;;
2024-01-29 05:17:53;Order;2696;Order;Pick backorder;2696;[phone,desktop,desktop,phone];Bronze;Credit;;;;;;
2024-01-29 05:18:49;Order;2696;Order;Pick backorder;2696;[phone,desktop,desktop,phone];Bronze;Credit;;;;;;
2024-01-29 05:19:03;Order;2722;Order;Pick inventory;2722;[laptop];Gold;Credit;;;;;;
2024-01-29 05:21:12;Order;2702;Order;Deliver order;2702;[tv];Silver;Credit;;;;;;
2024-01-29 05:21:12;Shipment;336;Shipment;Deliver order;;;;;;;;336;Courier C;5
2024-01-29 05:23:42;Order;2680;Order;Complete packing;2680;[laptop,desktop];Gold;Plan;;;;;;
2024-01-29 05:27:35;Order;2718;Order;Pick inventory;2718;[desktop,phone,tv,laptop];Gold;Credit;;;;;;
2024-01-29 05:28:01;Order;2695;Order;Complete packing;2695;[tv,desktop];Silver;Credit;;;;;;
2024-01-29 05:28:56;Order;2718;Order;Pick inventory;2718;[desktop,phone,tv,laptop];Gold;Credit;;;;;;
2024-01-29 05:29:17;Order;2718;Order;Pick inventory;2718;[desktop,phone,tv,laptop];Gold;Credit;;;;;;
2024-01-29 05:31:15;Order;2713;Order;Deliver order;2713;[laptop];Silver;Debit;;;;;;
2024-01-29 05:31:15;Shipment;336;Shipment;Deliver order;;;;;;;;336;Courier C;5
2024-01-29 05:34:09;Order;2669;Order;Pack order;2669;[desktop];Gold;Credit;;;;;;
2024-01-29 05:35:21;Order;2725;Order;Try payment;2725;[desktop,desktop];Gold;Plan;;;;;;
2024-01-29 05:35:21;Order;2726;Order;Receive customer order;2726;[desktop];Silver;Credit;;;;;;
2024-01-29 05:37:37;Order;2721;Order;Pick inventory;2721;[tv,desktop,desktop];Bronze;Debit;;;;;;
2024-01-29 05:37:49;Order;2697;Order;Pack order;2697;[desktop];Silver;Plan;;;;;;
2024-01-29 05:39:22;Order;2724;Order;Pick inventory;2724;[tv,tv,tv];Bronze;Credit;;;;;;
2024-01-29 05:39:29;Order;2724;Order;Pick inventory;2724;[tv,tv,tv];Bronze;Credit;;;;;;
2024-01-29 05:40:16;Order;2725;Order;Receive payment;2725;[desktop,desktop];Gold;Plan;;;;;;
2024-01-29 05:41:12;Order;2681;Order;Deliver order;2681;[phone,phone,laptop];Gold;Plan;;;;;;
2024-01-29 05:41:12;Shipment;336;Shipment;Deliver order;;;;;;;;336;Courier C;5
2024-01-29 05:45:21;Order;2725;Order;Process order;2725;[desktop,desktop];Gold;Plan;;;;;;
2024-01-29 05:47:33;Order;2724;Order;Pick inventory;2724;[tv,tv,tv];Bronze;Credit;;;;;;
2024-01-29 05:48:55;Order;2669;Order;Complete packing;2669;[desktop];Gold;Credit;;;;;;
2024-01-29 05:51:35;Order;2704;Order;Deliver order;2704;[phone];Gold;Credit;;;;;;
2024-01-29 05:51:35;Shipment;336;Shipment;Deliver order;;;;;;;;336;Courier C;5
2024-01-29 05:53:02;Order;2697;Order;Complete packing;2697;[desktop];Silver;Plan;;;;;;
2024-01-29 05:53:59;Order;2665;Order;Pack order;2665;[desktop,laptop,laptop];Gold;Plan;;;;;;
2024-01-29 05:58:02;Order;2677;Order;Pack order;2677;[laptop,phone,laptop,desktop];Bronze;Credit;;;;;;
2024-01-29 06:01:17;Order;2679;Order;Deliver order;2679;[laptop];Bronze;Plan;;;;;;
2024-01-29 06:01:17;Shipment;336;Shipment;Deliver order;;;;;;;;336;Courier C;5
2024-01-29 06:09:08;Order;2665;Order;Complete packing;2665;[desktop,laptop,laptop];Gold;Plan;;;;;;
2024-01-29 06:09:08;Shipment;337;Shipment;Create shipment;;;;;;;;337;Courier B;10
2024-01-29 06:11:20;Shipment;336;Shipment;Complete shipment;;;;;;;;336;Courier C;5
2024-01-29 06:13:12;Order;2677;Order;Complete packing;2677;[laptop,phone,laptop,desktop];Bronze;Credit;;;;;;
2024-01-29 06:18:50;Shipment;337;Shipment;Load products;;;;;;;;337;Courier B;10
2024-01-29 06:21:39;Order;2727;Order;Receive customer order;2727;[laptop,desktop,phone];Gold;Plan;;;;;;
2024-01-29 06:21:39;Order;2726;Order;Try payment;2726;[desktop];Silver;Credit;;;;;;
2024-01-29 06:24:37;Order;2689;Order;Pack order;2689;[desktop];Bronze;Debit;;;;;;
2024-01-29 06:26:47;Order;2726;Order;Receive payment;2726;[desktop];Silver;Credit;;;;;;
2024-01-29 06:31:50;Order;2726;Order;Process order;2726;[desktop];Silver;Credit;;;;;;
2024-01-29 06:33:52;Order;2728;Order;Receive customer order;2728;[tv,laptop];Silver;Plan;;;;;;
2024-01-29 06:33:52;Order;2727;Order;Try payment;2727;[laptop,desktop,phone];Gold;Plan;;;;;;
2024-01-29 06:33:55;Order;2674;Order;Pack order;2674;[desktop,phone,laptop,phone];Silver;Debit;;;;;;
2024-01-29 06:38:55;Order;2727;Order;Receive payment;2727;[laptop,desktop,phone];Gold;Plan;;;;;;
2024-01-29 06:39:59;Order;2689;Order;Complete packing;2689;[desktop];Bronze;Debit;;;;;;
2024-01-29 06:43:54;Order;2727;Order;Process order;2727;[laptop,desktop,phone];Gold;Plan;;;;;;
2024-01-29 06:44:17;Order;2728;Order;Try payment;2728;[tv,laptop];Silver;Plan;;;;;;
2024-01-29 06:44:17;Order;2729;Order;Receive customer order;2729;[desktop,laptop];Bronze;Credit;;;;;;
2024-01-29 06:45:01;Order;2660;Order;Pack order;2660;[phone,laptop,laptop,desktop];Bronze;Plan;;;;;;
2024-01-29 06:48:53;Order;2674;Order;Complete packing;2674;[desktop,phone,laptop,phone];Silver;Debit;;;;;;
2024-01-29 06:49:29;Order;2728;Order;Update payment type;2728;[tv,laptop];Silver;Plan;;;;;;
2024-01-29 06:54:21;Order;2728;Order;Update payment type;2728;[tv,laptop];Silver;Debit;;;;;;
2024-01-29 06:59:11;Order;2728;Order;Update payment type;2728;[tv,laptop];Silver;Debit;;;;;;
2024-01-29 06:59:45;Order;2660;Order;Complete packing;2660;[phone,laptop,laptop,desktop];Bronze;Plan;;;;;;
2024-01-29 07:00:37;Order;2729;Order;Try payment;2729;[desktop,laptop];Bronze;Credit;;;;;;
2024-01-29 07:00:37;Order;2730;Order;Receive customer order;2730;[tv,desktop,desktop];Bronze;Debit;;;;;;
2024-01-29 07:04:18;Order;2728;Order;Cancel order;2728;[tv,laptop];Silver;Debit;;;;;;
2024-01-29 07:05:25;Order;2729;Order;Receive payment;2729;[desktop,laptop];Bronze;Credit;;;;;;
2024-01-29 07:06:12;Order;2731;Order;Receive customer order;2731;[tv,desktop,laptop,tv];Gold;Plan;;;;;;
2024-01-29 07:06:12;Order;2730;Order;Try payment;2730;[tv,desktop,desktop];Bronze;Debit;;;;;;
2024-01-29 07:08:35;Order;2731;Order;Try payment;2731;[tv,desktop,laptop,tv];Gold;Plan;;;;;;
2024-01-29 07:08:35;Order;2732;Order;Receive customer order;2732;[tv,phone,phone];Bronze;Debit;;;;;;
2024-01-29 07:09:02;Order;2696;Order;Pack order;2696;[phone,desktop,desktop,phone];Bronze;Credit;;;;;;
2024-01-29 07:10:26;Order;2729;Order;Process order;2729;[desktop,laptop];Bronze;Credit;;;;;;
2024-01-29 07:11:09;Order;2730;Order;Receive payment;2730;[tv,desktop,desktop];Bronze;Debit;;;;;;
2024-01-29 07:12:32;Order;2732;Order;Try payment;2732;[tv,phone,phone];Bronze;Debit;;;;;;
2024-01-29 07:12:32;Order;2733;Order;Receive customer order;2733;[desktop];Silver;Plan;;;;;;
2024-01-29 07:13:31;Order;2731;Order;Receive payment;2731;[tv,desktop,laptop,tv];Gold;Plan;;;;;;
2024-01-29 07:13:47;Order;2727;Order;Pick inventory;2727;[laptop,desktop,phone];Gold;Plan;;;;;;
2024-01-29 07:13:47;Order;2727;Order;Pick inventory;2727;[laptop,desktop,phone];Gold;Plan;;;;;;
2024-01-29 07:16:08;Order;2730;Order;Process order;2730;[tv,desktop,desktop];Bronze;Debit;;;;;;
2024-01-29 07:17:34;Order;2732;Order;Receive payment;2732;[tv,phone,phone];Bronze;Debit;;;;;;
2024-01-29 07:18:26;Order;2731;Order;Process order;2731;[tv,desktop,laptop,tv];Gold;Plan;;;;;;
2024-01-29 07:18:58;Shipment;337;Shipment;Start shipment;;;;;;;;337;Courier B;10
2024-01-29 07:19:56;Order;2670;Order;Pack order;2670;[phone,desktop];Gold;Debit;;;;;;
2024-01-29 07:22:34;Order;2732;Order;Process order;2732;[tv,phone,phone];Bronze;Debit;;;;;;
2024-01-29 07:24:12;Order;2696;Order;Complete packing;2696;[phone,desktop,desktop,phone];Bronze;Credit;;;;;;
2024-01-29 07:24:12;Shipment;338;Shipment;Create shipment;;;;;;;;338;Courier C;5
2024-01-29 07:29:24;Order;2734;Order;Receive customer order;2734;[desktop,laptop,phone];Gold;Credit;;;;;;
2024-01-29 07:29:24;Order;2733;Order;Try payment;2733;[desktop];Silver;Plan;;;;;;
2024-01-29 07:30:30;Order;2729;Order;Pick inventory;2729;[desktop,laptop];Bronze;Credit;;;;;;
2024-01-29 07:34:13;Order;2733;Order;Receive payment;2733;[desktop];Silver;Plan;;;;;;
2024-01-29 07:34:26;Shipment;338;Shipment;Load products;;;;;;;;338;Courier C;5
2024-01-29 07:34:45;Order;2670;Order;Complete packing;2670;[phone,desktop];Gold;Debit;;;;;;
2024-01-29 07:39:10;Order;2733;Order;Process order;2733;[desktop];Silver;Plan;;;;;;
2024-01-29 07:43:59;Order;2682;Order;Pack order;2682;[desktop];Gold;Credit;;;;;;
2024-01-29 07:44:35;Order;2724;Order;Pack order;2724;[tv,tv,tv];Bronze;Credit;;;;;;
2024-01-29 07:46:10;Order;2730;Order;Pick inventory;2730;[tv,desktop,desktop];Bronze;Debit;;;;;;
2024-01-29 07:48:50;Order;2669;Order;Deliver order;2669;[desktop];Gold;Credit;;;;;;
2024-01-29 07:48:50;Shipment;337;Shipment;Deliver order;;;;;;;;337;Courier B;10
2024-01-29 07:52:48;Order;2732;Order;Pick inventory;2732;[tv,phone,phone];Bronze;Debit;;;;;;
2024-01-29 07:52:48;Order;2732;Order;Pick inventory;2732;[tv,phone,phone];Bronze;Debit;;;;;;
2024-01-29 07:56:03;Order;2732;Order;Pick inventory;2732;[tv,phone,phone];Bronze;Debit;;;;;;
2024-01-29 07:57:28;Order;2734;Order;Try payment;2734;[desktop,laptop,phone];Gold;Credit;;;;;;
2024-01-29 07:57:28;Order;2735;Order;Receive customer order;2735;[laptop];Silver;Debit;;;;;;
2024-01-29 07:58:34;Order;2682;Order;Complete packing;2682;[desktop];Gold;Credit;;;;;;
2024-01-29 07:58:53;Order;2695;Order;Deliver order;2695;[tv,desktop];Silver;Credit;;;;;;
2024-01-29 07:58:53;Shipment;337;Shipment;Deliver order;;;;;;;;337;Courier B;10
2024-01-29 07:59:27;Order;2724;Order;Complete packing;2724;[tv,tv,tv];Bronze;Credit;;;;;;
2024-01-29 08:00:00;Replenishment;169;Replenishment;Create replenishment order;;;;;169;desktop;23;;;
2024-01-29 08:02:17;Order;2734;Order;Receive payment;2734;[desktop,laptop,phone];Gold;Credit;;;;;;
2024-01-29 08:02:35;Order;2731;Order;Pick inventory;2731;[tv,desktop,laptop,tv];Gold;Plan;;;;;;
2024-01-29 08:02:44;Order;2731;Order;Pick inventory;2731;[tv,desktop,laptop,tv];Gold;Plan;;;;;;
2024-01-29 08:03:37;Order;2691;Order;Pack order;2691;[tv,laptop,desktop,laptop];Gold;Plan;;;;;;
2024-01-29 08:05:40;Order;2731;Order;Pick inventory;2731;[tv,desktop,laptop,tv];Gold;Plan;;;;;;
2024-01-29 08:07:16;Order;2734;Order;Process order;2734;[desktop,laptop,phone];Gold;Credit;;;;;;
2024-01-29 08:08:48;Order;2665;Order;Deliver order;2665;[desktop,laptop,laptop];Gold;Plan;;;;;;
2024-01-29 08:08:48;Shipment;337;Shipment;Deliver order;;;;;;;;337;Courier B;10
2024-01-29 08:09:52;Replenishment;169;Replenishment;Order product;;;;;169;desktop;23;;;
2024-01-29 08:15:07;Order;2722;Order;Pack order;2722;[laptop];Gold;Credit;;;;;;
2024-01-29 08:17:49;Order;2735;Order;Try payment;2735;[laptop];Silver;Debit;;;;;;
2024-01-29 08:17:49;Order;2736;Order;Receive customer order;2736;[desktop,phone,tv,tv];Silver;Debit;;;;;;
2024-01-29 08:18:35;Order;2691;Order;Complete packing;2691;[tv,laptop,desktop,laptop];Gold;Plan;;;;;;
2024-01-29 08:18:46;Order;2706;Order;Deliver order;2706;[tv,tv,tv];Bronze;Debit;;;;;;
2024-01-29 08:18:46;Shipment;337;Shipment;Deliver order;;;;;;;;337;Courier B;10
2024-01-29 08:22:52;Order;2735;Order;Receive payment;2735;[laptop];Silver;Debit;;;;;;
2024-01-29 08:27:49;Order;2735;Order;Process order;2735;[laptop];Silver;Debit;;;;;;
2024-01-29 08:28:38;Order;2697;Order;Deliver order;2697;[desktop];Silver;Plan;;;;;;
2024-01-29 08:28:38;Shipment;337;Shipment;Deliver order;;;;;;;;337;Courier B;10
2024-01-29 08:30:20;Order;2722;Order;Complete packing;2722;[laptop];Gold;Credit;;;;;;
2024-01-29 08:34:12;Shipment;338;Shipment;Start shipment;;;;;;;;338;Courier C;5
2024-01-29 08:35:21;Order;2694;Order;Pack order;2694;[laptop,desktop,tv,phone];Bronze;Plan;;;;;;
2024-01-29 08:37:09;Order;2734;Order;Pick inventory;2734;[desktop,laptop,phone];Gold;Credit;;;;;;
2024-01-29 08:37:09;Order;2734;Order;Pick inventory;2734;[desktop,laptop,phone];Gold;Credit;;;;;;
2024-01-29 08:37:48;Order;2735;Order;Pick inventory;2735;[laptop];Silver;Debit;;;;;;
2024-01-29 08:38:20;Order;2711;Order;Deliver order;2711;[laptop,tv,phone];Bronze;Credit;;;;;;
2024-01-29 08:38:20;Shipment;337;Shipment;Deliver order;;;;;;;;337;Courier B;10
2024-01-29 08:38:22;Order;2732;Order;Pack order;2732;[tv,phone,phone];Bronze;Debit;;;;;;
2024-01-29 08:48:19;Order;2680;Order;Deliver order;2680;[laptop,desktop];Gold;Plan;;;;;;
2024-01-29 08:48:19;Shipment;337;Shipment;Deliver order;;;;;;;;337;Courier B;10
2024-01-29 08:50:00;Order;2694;Order;Complete packing;2694;[laptop,desktop,tv,phone];Bronze;Plan;;;;;;
2024-01-29 08:53:23;Order;2732;Order;Complete packing;2732;[tv,phone,phone];Bronze;Debit;;;;;;
2024-01-29 08:53:44;Order;2736;Order;Deny order;2736;[desktop,phone,tv,tv];Silver;Debit;;;;;;
2024-01-29 08:53:44;Order;2737;Order;Receive customer order;2737;[tv,laptop,laptop,phone];Gold;Debit;;;;;;
2024-01-29 08:55:39;Order;2738;Order;Receive customer order;2738;[desktop,phone,laptop];Bronze;Debit;;;;;;
